Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
1241000000,-1.51677477,154.9344176,-77.27289965,-42.15003943,-54.22296218,-45.89134359,-25.37564094,-16.34265019,
1242000000,-1.548115875,154.1705695,-77.69915341,-42.93733691,-54.1462006,-47.77458113,-25.22169611,-16.38300325,
1243000000,-1.558268171,153.3746491,-77.84964979,-45.03102282,-54.08398258,-49.54456517,-25.24426468,-15.61435533,
1244000000,-1.558895466,152.6168917,-77.89750568,-58.298941,-53.98413386,-50.95162041,-25.253706,-16.09439813,
1245000000,-1.551299257,152.0698029,-78.40297765,-53.44123944,-53.9338524,-51.98705575,-25.24863572,-16.87543186,
1246000000,-1.56805629,151.2306161,-77.07283527,-61.90890051,-53.9098988,-53.97816057,-25.28874351,-15.97310403,
1247000000,-1.552831573,150.4884219,-77.85028673,-54.9042986,-53.83302193,-55.40993778,-25.28788788,-16.80372396,
1248000000,-1.575681493,149.7752551,-77.8734778,-49.46934553,-53.79432205,-55.92571598,-25.29128151,-16.57783848,
1249000000,-1.580444611,149.0198799,-78.51189428,-55.66035722,-53.77590354,-58.12185625,-25.23889703,-16.67036778,
1250000000,-1.565646423,148.4601109,-78.71296081,-56.77301244,-53.7157544,-59.30780591,-25.24677657,-16.433482,
1251000000,-1.579691892,147.788987,-78.24115049,-63.06855011,-53.57778447,-60.83182201,-25.24272727,-16.93668211,
1252000000,-1.581322777,147.0679478,-77.64558396,-62.06075693,-53.68282606,-62.67642963,-25.17579461,-16.92975216,
1253000000,-1.58394374,146.4187661,-77.93441276,-71.40740009,-53.59710663,-63.8606143,-25.21647654,-17.09410631,
1254000000,-1.578101137,145.7519762,-79.31422874,-70.36290413,-53.50905324,-65.41570774,-25.18019784,-17.1924805,
1255000000,-1.587483497,145.0314684,-79.18938956,-74.23946687,-53.47619976,-67.21492557,-25.17258616,-16.71508772,
1256000000,-1.576231715,144.4572449,-78.25799346,-81.82848002,-53.45510934,-67.96136344,-25.15875381,-17.35068341,
1257000000,-1.595314355,143.7901965,-78.83765872,-74.45598397,-53.39759204,-68.72979381,-25.13733834,-17.06902366,
1258000000,-1.600590471,143.0462632,-79.36251912,-66.81534549,-53.30880583,-70.79703548,-25.16343896,-17.46218723,
1259000000,-1.586105942,142.6450715,-77.96417541,-77.96374127,-53.42698449,-72.00036329,-25.10278974,-17.4779387,
1260000000,-1.601742728,141.8715583,-78.70251524,-71.64756502,-53.30963966,-73.90801721,-25.19910709,-17.31157813,
1261000000,-1.57849013,141.3096231,-78.56264897,-77.49896097,-53.24805005,-75.39195234,-25.09121254,-17.48095998,
1262000000,-1.615482053,140.650468,-79.51571596,-84.27827962,-53.28354702,-76.24698538,-25.11584724,-17.39477724,
1263000000,-1.593479947,140.0367013,-78.60234408,-88.84117649,-53.1706927,-77.38018077,-25.07636344,-17.36003762,
1264000000,-1.604028335,139.3805082,-78.41796389,-90.55518875,-53.19415819,-78.84793589,-25.13888789,-17.76278705,
1265000000,-1.619631751,138.8104774,-79.46524911,-97.42917516,-53.18392357,-79.63146436,-25.11348353,-17.90401011,
1266000000,-1.592549341,138.0884048,-77.77505503,-84.19539301,-53.20739218,-82.04672017,-25.07120293,-18.14723767,
1267000000,-1.587575224,137.7063404,-79.89801619,-90.63107634,-53.15483501,-82.48183998,-25.02589593,-18.03702167,
1268000000,-1.609512656,137.1772286,-78.86964614,-99.53832986,-53.12235523,-84.6373944,-25.04681762,-17.7984632,
1269000000,-1.590956016,136.5123097,-77.39121949,-92.84710143,-53.11285151,-85.64599935,-25.02118752,-17.95056964,
1270000000,-1.605355222,136.0499714,-78.65492785,-91.6752875,-53.08262906,-87.18277302,-25.05483449,-17.87685957,
1271000000,-1.593493574,135.5707603,-79.7043222,-100.5823637,-53.09538348,-88.8540983,-24.95326351,-18.30765575,
1272000000,-1.632610974,134.9612455,-77.88291221,-94.40980845,-52.92950051,-90.16591281,-25.02496119,-18.0871968,
1273000000,-1.594097305,134.3888334,-80.77935578,-96.21335079,-53.00341275,-91.42710267,-24.96405709,-18.61499916,
1274000000,-1.598959435,133.8664774,-79.00304402,-101.4319297,-53.03785705,-92.4668911,-24.96138378,-18.63869719,
1275000000,-1.590248185,133.452988,-79.37996121,-100.5358138,-52.99119418,-92.83216054,-24.93057629,-18.83407445,
1276000000,-1.595126376,133.0283265,-79.12279098,-123.0338345,-53.0484897,-94.86767617,-24.91791475,-18.42884977,
1277000000,-1.579148885,132.7194024,-76.36819981,-125.7107477,-53.19977093,-95.19289688,-24.98552749,-18.77002733,
1278000000,-1.801806575,131.8827539,-69.26663853,-129.89098,-52.72763344,-97.77864338,-24.88992687,-19.10743149,
1279000000,-1.487632199,126.9105955,-70.36098488,-118.3347421,-52.67382722,-99.85579537,-24.91181271,-19.10918738,
1280000000,-1.602932204,130.655151,-73.77530077,167.6866302,-52.92228206,-100.0596598,-24.9002522,-18.74784098,
1281000000,-1.966924086,131.4197871,-80.6065572,-96.50860927,-52.9758889,-100.1427631,-24.86630964,-19.02617974,
1282000000,-1.593720408,129.8985528,-77.69949955,-110.8782019,-52.84840873,-102.6944121,-24.86065815,-18.91082003,
1283000000,-1.616858916,129.5070115,-78.72021567,-106.1762405,-52.9181357,-104.3396486,-24.82219206,-19.14643293,
1284000000,-1.752568431,129.8572284,-77.86612471,-117.455158,-53.02771047,-105.8768854,-24.8368519,-18.92907867,
1285000000,-1.588196657,127.9064301,-78.38845088,-114.1864787,-52.76945721,-107.4644227,-24.80033964,-19.63875623,
1286000000,-1.560114743,127.9168384,-77.79591324,-123.1542384,-52.76662655,-107.6869069,-24.79716277,-19.31080755,
1287000000,-1.513218032,127.3379852,-78.56701024,-112.0792959,-52.79859044,-108.6543062,-24.82216241,-19.47418925,
1288000000,-1.478189242,130.2584746,-78.52630654,-124.0020288,-53.01149773,-108.6941461,-24.78591299,-19.46648971,
1289000000,-1.636493515,125.5992991,-43.56066424,-154.3938657,-52.83127691,-112.181503,-24.78142828,-19.74083936,
1290000000,-1.145015878,125.7394803,-74.50195425,-131.1879464,-52.69776001,-112.7186286,-24.73579503,-19.54149029,
1291000000,-1.146115301,126.592544,-78.23175398,-128.6290201,-52.67401072,-113.9062488,-24.75978802,-19.88579548,
1292000000,-1.481194256,124.5916774,-81.85116479,-142.1927163,-52.82718531,-115.7676434,-24.7339522,-19.96788383,
1293000000,-1.578604747,123.8796926,-78.18706073,-119.2327577,-52.70414847,-117.2460647,-24.68481289,-19.7079418,
1294000000,-1.456797049,123.3816137,-70.66690294,-179.6591362,-52.69496936,-118.9977925,-24.69497324,-19.99667986,
1295000000,-1.353007139,123.4236558,-82.59316369,-89.19478433,-52.64934659,-118.9235484,-24.66930047,-20.08436481,
1296000000,-1.398656436,122.0131359,-82.36778221,-157.7650132,-52.67059335,-122.0569469,-24.66430367,-20.17144339,
1297000000,-1.288627381,120.9932702,-77.76361794,-151.9730819,-52.67549413,-122.5420444,-24.64732922,-20.21632849,
1298000000,-1.300732128,125.5146573,-76.26377309,-136.0332557,-52.842671,-122.5032474,-24.61013302,-20.23560633,
1299000000,-1.052743873,112.9650989,-76.32672195,-141.8391535,-52.75620909,-126.4095185,-24.61051853,-20.25022121,
1300000000,-1.478062445,121.990591,-77.53795284,-147.6193535,-52.45071189,-124.6293106,-24.58216391,-20.59748074,
1301000000,-1.057153672,123.1133024,-77.79954266,-133.5378814,-52.34347938,-123.9927676,-24.56131002,-20.4492401,
1302000000,-1.109560993,128.6946186,-77.04092477,-135.3388326,-52.67479073,-124.8939609,-24.57920803,-20.56974431,
1303000000,-2.667132846,119.8677042,-77.35697799,-146.1837685,-53.33302073,-131.7083349,-24.53575626,-20.76937719,
1304000000,-1.603929704,120.4678295,-68.38535295,-147.5406953,-52.90430265,-132.9830918,-24.50253347,-21.01684975,
1305000000,-1.657526636,119.5289032,-68.37625407,115.5759131,-53.02766115,-134.5935353,-24.50295875,-20.80291868,
1306000000,-1.40225662,119.0141998,-75.82358334,-147.4497341,-52.73632021,-135.6116774,-24.47975215,-20.96667858,
1307000000,-1.39507244,118.5174757,-78.85523558,173.0977928,-52.69546641,-137.251606,-24.4639068,-20.96258451,
1308000000,-1.340593135,116.9938134,-76.55349019,-165.0074284,-52.55083544,-137.9383922,-24.4379384,-21.25569862,
1309000000,-1.588615805,115.685737,-79.47941505,-138.8812731,-52.62783863,-138.6009259,-24.41853528,-21.29879024,
1310000000,-1.219925656,116.3270523,-46.76326361,27.80798182,-52.66307234,-140.154028,-24.41779906,-21.2436238,
1311000000,-1.715863614,117.4412602,-74.05091224,-168.7063024,-52.78820412,-141.3636604,-24.39522505,-21.39009609,
1312000000,-1.049999982,119.0890426,-74.54590412,-170.6458308,-52.51293198,-142.802932,-24.37965377,-21.4134661,
1313000000,-1.330509977,115.2010575,-75.84894108,178.5494149,-52.89203433,-143.6550072,-24.38502433,-21.63641713,
1314000000,-1.282296597,114.1360958,-75.28323828,-172.8687987,-52.7678389,-145.4406722,-24.31808344,-21.69088388,
1315000000,-1.246134067,113.9495081,-76.15449533,-179.2909661,-52.88419107,-146.92018,-24.31415005,-21.80760378,
1316000000,-1.310856476,113.832668,-74.85092266,-175.7994343,-52.97198013,-148.2926588,-24.30958522,-21.69140943,
1317000000,-1.29570431,112.6768261,-83.54020613,-171.356078,-52.90671844,-150.2022786,-24.28989427,-21.90757973,
1318000000,-1.379996117,111.8140772,-73.92077379,154.3387984,-53.4665976,-149.4776729,-24.26633964,-21.91231855,
1319000000,-1.603152776,113.5432665,-68.31657063,-79.68153428,-53.24757267,-146.488958,-24.25024619,-22.06399908,
1320000000,-1.178483873,121.3138639,-48.77118697,63.54171143,-52.58714179,-144.2739796,-24.25472509,-22.1346121,
1321000000,-0.7420185904,112.5238934,-74.55271012,177.6035051,-51.90876835,-149.7017014,-24.19672751,-22.13632079,
1322000000,-1.004737442,105.1818007,-75.67118576,128.7600725,-52.22075644,-156.84993,-24.20024773,-22.15934131,
1323000000,-1.451514342,108.5082249,-75.533472,177.8432027,-52.62683719,-159.7396233,-24.15770699,-22.22333423,
1324000000,-0.5002652954,99.66737428,-77.01834882,172.3305407,-52.88887804,-163.5136865,-24.13261041,-22.29918344,
1325000000,-1.054882602,108.3765511,-74.59576593,167.7181431,-52.52440913,-159.7082371,-24.13348001,-22.53205564,
1326000000,-1.178166329,107.8463275,-74.32030768,160.5335214,-52.64081377,-161.8034845,-24.11250569,-22.50002085,
1327000000,-0.569768174,106.6593356,-75.17308575,159.9525804,-52.34513022,-161.0226164,-24.09830273,-22.69981311,
1328000000,-1.272527272,107.2043189,-78.13529429,164.8712064,-52.71467764,-163.725375,-24.06595664,-22.75347766,
1329000000,-1.067609041,106.0767388,-74.15993466,148.4837506,-52.65692004,-165.2668914,-24.04637715,-22.78982207,
1330000000,-1.06857778,105.0827894,-76.21369121,143.7821722,-52.57421306,-166.6292344,-24.03492249,-22.89322538,
1331000000,-1.010640749,104.7037706,-75.7068192,156.6476726,-52.58062292,-167.4026175,-24.01629766,-22.94211562,
1332000000,-1.061145165,104.3321615,-74.82047445,151.792469,-52.60145141,-168.2025733,-23.99591471,-23.05194058,
1333000000,-1.061641216,103.5145959,-75.24059409,154.3037876,-52.73425743,-170.0024827,-23.98061965,-23.04373237,
1334000000,-1.052191407,103.0331556,-75.2995437,155.2410861,-52.62033636,-171.4359378,-23.97327502,-23.21414465,
1335000000,-1.052638654,102.4922712,-75.97606812,152.5517241,-52.7276787,-172.7790951,-23.9462118,-23.28972303,
1336000000,-1.041400195,101.8627349,-76.40082631,149.9037137,-52.65717924,-174.1521634,-23.9143062,-23.33133704,
1337000000,-1.051546902,101.224709,-75.6219017,144.8690765,-52.66828746,-175.4464783,-23.88667166,-23.30679338,
1338000000,-1.049154432,100.2905694,-75.62986732,141.9936068,-52.69976953,-176.4739816,-23.89872549,-23.48543899,
1339000000,-0.9859084418,100.173081,-75.40023752,140.7947769,-52.68846383,-177.406184,-23.86090788,-23.72741142,
1340000000,-1.013885935,99.60975694,-74.59743333,135.6322328,-52.73224886,-179.2775416,-23.84529424,-23.67488109,
1341000000,-1.043851131,98.90080797,-75.31923688,137.0236463,-52.64008803,179.3644499,-23.82355134,-23.75447453,
1342000000,-1.05637914,98.16988188,-73.80732163,134.3679425,-52.73524907,178.6698826,-23.80189682,-23.86676343,
1343000000,-1.062219135,97.24822848,-76.13648502,130.9006124,-52.70121589,177.0072266,-23.77463113,-24.00041051,
1344000000,-1.277530015,96.93958126,-75.33967643,131.2460119,-52.83560124,176.2421353,-23.76874918,-23.99699108,
1345000000,-1.044466732,96.78533268,-74.03665468,132.7904088,-52.69428939,174.7985763,-23.74686662,-24.17039818,
1346000000,-0.9892849166,95.88780138,-73.27128296,128.7894072,-52.68735018,172.4203348,-23.71681357,-24.12128211,
1347000000,-1.034672196,95.55004352,-76.16316451,125.5760192,-52.66512564,172.2325059,-23.70883884,-24.1556272,
1348000000,-1.029677145,94.54861178,-74.62521636,131.9489456,-52.60229495,170.5475688,-23.68118307,-24.14833119,
1349000000,-1.01295302,94.02717403,-73.53442969,124.6993804,-52.74653124,168.9276667,-23.66045445,-24.30707976,
1350000000,-1.050008919,93.57320748,-74.36048158,123.034229,-52.77129662,167.7858087,-23.64968653,-24.5180907,
1351000000,-1.072993005,92.58948676,-75.19883143,120.0299213,-52.80622221,166.7235126,-23.63318143,-24.48330044,
1352000000,-1.04680034,91.91822317,-74.72785931,119.2165585,-52.7890244,165.3416588,-23.62144704,-24.5674954,
1353000000,-1.085588613,91.62285207,-75.24911488,110.8309383,-52.7435297,164.6382549,-23.59004747,-24.78469812,
1354000000,-1.074474461,90.85268395,-73.69465528,110.3679373,-52.76670508,161.8749623,-23.57365436,-24.85998225,
1355000000,-1.078308362,90.14018532,-74.28825754,111.6584453,-52.75244703,161.013293,-23.5505542,-24.82232826,
1356000000,-1.092182267,89.24039904,-75.52722475,109.7063321,-52.85455225,159.9136552,-23.55736247,-24.96228406,
1357000000,-1.083521454,88.8454757,-73.72648517,106.2440829,-52.81207132,158.6359481,-23.51432013,-25.13100905,
1358000000,-1.109482166,87.90366363,-74.50969384,103.6016819,-52.93278488,157.4196703,-23.50402569,-25.09521198,
1359000000,-1.112967983,87.36755717,-73.37545987,108.0215743,-52.88076327,156.4516894,-23.47004894,-25.19638135,
1360000000,-1.155731811,86.4755173,-73.14532992,107.4355892,-52.91780437,154.7766124,-23.45419241,-25.25965285,
1361000000,-1.244289844,86.78139809,-73.69016259,98.28957344,-53.01060356,154.4414042,-23.45719483,-25.37573999,
1362000000,-1.111791352,86.07598912,-73.56960378,96.0312803,-52.8981602,152.7793206,-23.43236548,-25.5733952,
1363000000,-1.125554012,85.23794232,-73.99476508,100.5235271,-52.97646817,150.9557361,-23.40416877,-25.59586035,
1364000000,-1.180490353,84.97960774,-73.44275758,94.95756049,-52.98827547,149.7261518,-23.39332975,-25.54452728,
1365000000,-1.225351489,84.0530634,-73.93487492,89.58228567,-53.10924457,149.7501148,-23.38540817,-25.83226071,
1366000000,-0.9095059937,82.02770037,-73.12712696,94.71772872,-53.02270109,147.3841709,-23.37278334,-25.79821618,
1367000000,-1.15429304,81.46604788,-71.36526666,87.6561398,-52.96596462,145.9969671,-23.34558396,-25.99032217,
1368000000,-1.187788648,80.95377219,-73.16961338,91.17394369,-53.05901214,144.7770956,-23.31350296,-25.93176611,
1369000000,-1.248142168,80.16813666,-73.00441218,86.78047654,-52.98776452,143.5007856,-23.29240813,-25.99318831,
1370000000,-1.294616275,79.37682761,-72.37644572,83.13698434,-53.11467765,142.2771362,-23.30718622,-26.06716287,
1371000000,-1.354495092,79.07010882,-70.02325179,71.31662153,-53.15368771,141.4356798,-23.27359892,-26.24206155,
1372000000,-1.354545207,78.36903199,-73.84390177,73.9685671,-53.10735024,139.8539929,-23.26088627,-26.34740492,
1373000000,-1.372303256,77.60847485,-73.13938386,76.08184136,-53.08791443,138.2375306,-23.24248205,-26.48951738,
1374000000,-1.362587778,77.22411146,-73.1999309,79.41451598,-53.07614987,136.8089722,-23.22019737,-26.58887434,
1375000000,-1.393058967,76.54241669,-73.59903439,72.08607882,-53.176119,135.9954842,-23.22038472,-26.65452255,
1376000000,-1.428747421,75.89336531,-73.82982753,70.67240897,-53.21648199,134.2853219,-23.17736863,-26.78808961,
1377000000,-1.440503268,75.16801803,-74.14498135,69.428632,-53.24409415,133.1030712,-23.16277846,-26.67074288,
1378000000,-1.443309995,74.55687686,-72.96124638,64.66094465,-53.22238611,132.7577828,-23.15430596,-27.0314209,
1379000000,-1.434911228,73.76960353,-71.82255661,57.97253515,-53.19145538,130.9057948,-23.12941573,-26.94108326,
1380000000,-1.508799242,73.21519384,-73.82536817,61.5540531,-53.35559057,129.7950231,-23.12317621,-26.99279638,
1381000000,-1.537867111,72.54980949,-73.50916577,59.51962482,-53.33928191,128.7692945,-23.10798368,-27.03730299,
1382000000,-1.539469759,71.74439226,-72.79476915,60.50947995,-53.33147144,126.9258669,-23.09382236,-27.20788365,
1383000000,-1.576142035,71.28848282,-73.05228913,52.76539819,-53.27072651,125.7189718,-23.07771754,-27.13233746,
1384000000,-1.594613585,70.50985205,-73.00735489,50.4293974,-53.37915015,124.6380522,-23.07584113,-27.38730861,
1385000000,-1.608216655,69.83234256,-73.45124898,52.85396241,-53.44602949,123.3499122,-23.07192161,-27.52071351,
1386000000,-1.622326939,69.18994896,-73.57253592,49.03613161,-53.36287933,122.1026535,-23.02377012,-27.46970489,
1387000000,-1.643565814,68.50743349,-72.49082993,48.35561814,-53.50748892,120.6637825,-23.02906482,-27.5841975,
1388000000,-1.659873548,67.85654877,-72.25350503,48.66525022,-53.43199628,119.5069247,-23.02637486,-27.82014284,
1389000000,-1.676551888,67.05551887,-73.76960883,44.60422353,-53.44868235,118.4107434,-22.96928143,-27.896628,
1390000000,-1.7168357,66.406086,-72.66670643,37.73694549,-53.38372563,116.8917845,-22.96511483,-27.89689238,
1391000000,-1.718206098,65.65973531,-73.48906157,38.8389738,-53.50665665,115.1933869,-22.95821514,-27.83810723,
1392000000,-1.734997988,64.75844749,-73.07814465,38.28853211,-53.5212228,114.5232588,-22.95899633,-28.05160719,
1393000000,-1.755365458,64.49022607,-74.17744161,39.39465351,-53.54851085,113.4342187,-22.92117679,-28.22659733,
1394000000,-1.791511867,63.76945529,-72.04047722,37.24501126,-53.5814009,112.0723536,-22.90972126,-28.17767603,
1395000000,-1.818684978,63.11185918,-72.75203459,17.80141006,-53.53495965,110.9793799,-22.89079716,-28.36519883,
1396000000,-1.775838059,62.33467177,-72.67710651,24.18641306,-53.54873758,110.015411,-22.88547473,-28.31420709,
1397000000,-1.868313544,61.84054747,-72.80172849,23.34906295,-53.62356502,108.3330117,-22.8903661,-28.5162592,
1398000000,-1.835196216,60.74912931,-73.18193696,25.14480081,-53.58671987,107.5475806,-22.85137059,-28.56937838,
1399000000,-1.861166183,60.4111844,-73.50714895,17.65938158,-53.70566482,105.9474723,-22.84574239,-28.64415825,
1400000000,-1.905696292,59.54382845,-73.97728167,18.39486179,-53.64195865,104.8279291,-22.83849622,-28.82755614,
1401000000,-1.96239372,58.47796502,-73.33261651,12.04769757,-53.68129254,103.9383712,-22.81286375,-28.85425548,
1402000000,-1.912424172,58.44831616,-73.89364793,11.93012061,-53.71936769,102.3007736,-22.81094926,-28.9484668,
1403000000,-1.937604232,57.48080154,-73.60377705,12.20551001,-53.68350793,100.6101003,-22.77751447,-29.04310188,
1404000000,-1.954820025,56.9884231,-73.72283222,13.95314942,-53.61823015,99.54412322,-22.78051741,-29.11302931,
1405000000,-1.974881612,56.1773163,-73.07259859,7.74174821,-53.71145875,99.29513918,-22.77342121,-29.13785889,
1406000000,-1.981489029,55.46254253,-74.20544407,5.280855088,-53.72866071,97.39465338,-22.74396465,-29.31861298,
1407000000,-2.00921473,54.81406328,-73.81047433,3.321822962,-53.6771097,95.84940789,-22.74640324,-29.31248474,
1408000000,-2.03733033,53.94989013,-73.3567994,0.5965928122,-53.64753483,94.85684659,-22.74558537,-29.51696497,
